FirstName,FullName,Genre,InfluenceToBoy,InfluenceToGirl
Ava,Ava Gardner,War,-1,-0.134309983141
David,David Niven,Action,-0.0671005456244,-0.130982425933
David,David Niven,Adventure,-0.0671005456244,-0.130982425933
David,David Niven,Drama,-0.0671005456244,-0.130982425933
David,David Niven,History,-0.0671005456244,-0.130982425933
David,David Niven,War,-0.0671005456244,-0.130982425933
John,John Ireland,Action,-0.215012544803,0.0108230811721
John,John Ireland,Adventure,-0.215012544803,0.0108230811721
John,John Ireland,Drama,-0.215012544803,0.0108230811721
John,John Ireland,History,-0.215012544803,0.0108230811721
John,John Ireland,War,-0.215012544803,0.0108230811721
Roy,Roy Scheider,Comedy,-0.196631099652,-1
Roy,Roy Scheider,Drama,-0.196631099652,-1
Roy,Roy Scheider,Music,-0.196631099652,-1
Roy,Roy Scheider,Musical,-0.196631099652,-1
Ben,Ben Vereen,Comedy,-0.154293331962,-1
Ben,Ben Vereen,Drama,-0.154293331962,-1
Ben,Ben Vereen,Music,-0.154293331962,-1
Ben,Ben Vereen,Musical,-0.154293331962,-1
Max,Max Wright,Comedy,-0.111362704395,-1
Max,Max Wright,Drama,-0.111362704395,-1
Max,Max Wright,Music,-0.111362704395,-1
Max,Max Wright,Musical,-0.111362704395,-1
Leonard,Leonard Nimoy,Adventure,-0.0152803820964,-1
Leonard,Leonard Nimoy,Mystery,-0.0152803820964,-1
Leonard,Leonard Nimoy,Sci-Fi,-0.0152803820964,-1
Nichelle,Nichelle Nichols,Adventure,-1,0.187862112587
Nichelle,Nichelle Nichols,Mystery,-1,0.187862112587
Nichelle,Nichelle Nichols,Sci-Fi,-1,0.187862112587
Walter,Walter Koenig,Adventure,-0.115719428574,-1
Walter,Walter Koenig,Mystery,-0.115719428574,-1
Walter,Walter Koenig,Sci-Fi,-0.115719428574,-1
Marlon,Marlon Brando,Action,-0.365029960852,-1
Marlon,Marlon Brando,Adventure,-0.365029960852,-1
Marlon,Marlon Brando,Drama,-0.365029960852,-1
Marlon,Marlon Brando,Romance,-0.365029960852,-1
Marlon,Marlon Brando,Sci-Fi,-0.365029960852,-1
Margot,Margot Kidder,Action,-1,0.0
Margot,Margot Kidder,Adventure,-1,0.0
Margot,Margot Kidder,Drama,-1,0.0
Margot,Margot Kidder,Romance,-1,0.0
Margot,Margot Kidder,Sci-Fi,-1,0.0
Ned,Ned Beatty,Action,0.0,-1
Ned,Ned Beatty,Adventure,0.0,-1
Ned,Ned Beatty,Drama,0.0,-1
Ned,Ned Beatty,Romance,0.0,-1
Ned,Ned Beatty,Sci-Fi,0.0,-1
Lena,Lena Horne,Adventure,-1,0.223191500074
Lena,Lena Horne,Family,-1,0.223191500074
Lena,Lena Horne,Fantasy,-1,0.223191500074
Lena,Lena Horne,Music,-1,0.223191500074
Lena,Lena Horne,Musical,-1,0.223191500074
Diana,Diana Ross,Adventure,-1,0.432888097048
Diana,Diana Ross,Family,-1,0.432888097048
Diana,Diana Ross,Fantasy,-1,0.432888097048
Diana,Diana Ross,Music,-1,0.432888097048
Diana,Diana Ross,Musical,-1,0.432888097048
Theresa,Theresa Merritt,Adventure,-1,0.207669194425
Theresa,Theresa Merritt,Family,-1,0.207669194425
Theresa,Theresa Merritt,Fantasy,-1,0.207669194425
Theresa,Theresa Merritt,Music,-1,0.207669194425
Theresa,Theresa Merritt,Musical,-1,0.207669194425
Ryan,Ryan O'Neal,Drama,-0.203098858405,1.84335188834
Ryan,Ryan O'Neal,History,-0.203098858405,1.84335188834
Ryan,Ryan O'Neal,War,-0.203098858405,1.84335188834
Dirk,Dirk Bogarde,Drama,0.805901527405,-1
Dirk,Dirk Bogarde,History,0.805901527405,-1
Dirk,Dirk Bogarde,War,0.805901527405,-1
Wolfgang,Wolfgang Preiss,Drama,-1,-1
Wolfgang,Wolfgang Preiss,History,-1,-1
Wolfgang,Wolfgang Preiss,War,-1,-1
Roy,Roy Scheider,Adventure,-0.196631099652,-1
Roy,Roy Scheider,Drama,-0.196631099652,-1
Roy,Roy Scheider,Thriller,-0.196631099652,-1
Joe,Joe Spinell,Adventure,0.0354050048405,0.0
Joe,Joe Spinell,Drama,0.0354050048405,0.0
Joe,Joe Spinell,Thriller,0.0354050048405,0.0
Amidou,Amidou,Adventure,-1,-1
Amidou,Amidou,Drama,-1,-1
Amidou,Amidou,Thriller,-1,-1
Tatum,Tatum O'Neal,Comedy,0.0,0.00457943925234
Tatum,Tatum O'Neal,Drama,0.0,0.00457943925234
Tatum,Tatum O'Neal,Family,0.0,0.00457943925234
Tatum,Tatum O'Neal,Sport,0.0,0.00457943925234
Vic,Vic Morrow,Comedy,-1,-1
Vic,Vic Morrow,Drama,-1,-1
Vic,Vic Morrow,Family,-1,-1
Vic,Vic Morrow,Sport,-1,-1
Joyce,Joyce Van Patten,Comedy,-1,0.0108086063771
Joyce,Joyce Van Patten,Drama,-1,0.0108086063771
Joyce,Joyce Van Patten,Family,-1,0.0108086063771
Joyce,Joyce Van Patten,Sport,-1,0.0108086063771
Lee,Lee Remick,Fantasy,0.213408170224,0.39352666255
Lee,Lee Remick,Horror,0.213408170224,0.39352666255
Lee,Lee Remick,Mystery,0.213408170224,0.39352666255
Patrick,Patrick Troughton,Fantasy,0.389453971885,-1
Patrick,Patrick Troughton,Horror,0.389453971885,-1
Patrick,Patrick Troughton,Mystery,0.389453971885,-1
Billie,Billie Whitelaw,Fantasy,0.154671057492,-0.0906483625053
Billie,Billie Whitelaw,Horror,0.154671057492,-0.0906483625053
Billie,Billie Whitelaw,Mystery,0.154671057492,-0.0906483625053
Roy,Roy Scheider,Adventure,-0.196631099652,-1
Roy,Roy Scheider,Drama,-0.196631099652,-1
Roy,Roy Scheider,Thriller,-0.196631099652,-1
Robert,Robert Shaw,Adventure,0.133506044342,0.20210306115
Robert,Robert Shaw,Drama,0.133506044342,0.20210306115
Robert,Robert Shaw,Thriller,0.133506044342,0.20210306115
Murray,Murray Hamilton,Adventure,0.0,-1
Murray,Murray Hamilton,Drama,0.0,-1
Murray,Murray Hamilton,Thriller,0.0,-1
Ryan,Ryan O'Neal,Adventure,-0.203098858405,1.84335188834
Ryan,Ryan O'Neal,Drama,-0.203098858405,1.84335188834
Ryan,Ryan O'Neal,History,-0.203098858405,1.84335188834
Ryan,Ryan O'Neal,War,-0.203098858405,1.84335188834
Steven,Steven Berkoff,Adventure,0.102169469997,0.0250903930608
Steven,Steven Berkoff,Drama,0.102169469997,0.0250903930608
Steven,Steven Berkoff,History,0.102169469997,0.0250903930608
Steven,Steven Berkoff,War,0.102169469997,0.0250903930608
Hardy,Hardy Krüger,Adventure,-1,-1
Hardy,Hardy Krüger,Drama,-1,-1
Hardy,Hardy Krüger,History,-1,-1
Hardy,Hardy Krüger,War,-1,-1
Robert,Robert De Niro,Crime,0.234831514945,0.207364685561
Robert,Robert De Niro,Drama,0.234831514945,0.207364685561
Al,Al Pacino,Crime,-0.16007966023,-1
Al,Al Pacino,Drama,-0.16007966023,-1
Robert,Robert Duvall,Crime,0.0991067459544,-0.00574701159926
Robert,Robert Duvall,Drama,0.0991067459544,-0.00574701159926
Gunnar,Gunnar Hansen,Horror,0.0,-1
Gunnar,Gunnar Hansen,Thriller,0.0,-1
Edwin,Edwin Neal,Horror,0.354554575805,-1
Edwin,Edwin Neal,Thriller,0.354554575805,-1
Marilyn,Marilyn Burns,Horror,-1,0.293118901637
Marilyn,Marilyn Burns,Thriller,-1,0.293118901637
Robert,Robert De Niro,Crime,0.234831514945,0.207364685561
Robert,Robert De Niro,Drama,0.234831514945,0.207364685561
Robert,Robert De Niro,Romance,0.234831514945,0.207364685561
Robert,Robert De Niro,Thriller,0.234831514945,0.207364685561
David,David Carradine,Crime,0.336656434221,0.259018529687
David,David Carradine,Drama,0.336656434221,0.259018529687
David,David Carradine,Romance,0.336656434221,0.259018529687
David,David Carradine,Thriller,0.336656434221,0.259018529687
David,David Proval,Crime,0.336656434221,0.259018529687
David,David Proval,Drama,0.336656434221,0.259018529687
David,David Proval,Romance,0.336656434221,0.259018529687
David,David Proval,Thriller,0.336656434221,0.259018529687
Ellen,Ellen Burstyn,Horror,-1,0.32528708126
Linda,Linda Blair,Horror,0.0,0.187510184288
Lee,Lee J. Cobb,Horror,0.159217780547,0.15433165971
Donatas,Donatas Banionis,Drama,-1,-1
Donatas,Donatas Banionis,Mystery,-1,-1
Donatas,Donatas Banionis,Sci-Fi,-1,-1
Anatoliy,Anatoliy Solonitsyn,Drama,-1,-1
Anatoliy,Anatoliy Solonitsyn,Mystery,-1,-1
Anatoliy,Anatoliy Solonitsyn,Sci-Fi,-1,-1
Natalya,Natalya Bondarchuk,Drama,-1,0.0
Natalya,Natalya Bondarchuk,Mystery,-1,0.0
Natalya,Natalya Bondarchuk,Sci-Fi,-1,0.0
Al,Al Pacino,Crime,-0.16007966023,-1
Al,Al Pacino,Drama,-0.16007966023,-1
Marlon,Marlon Brando,Crime,-0.365029960852,-1
Marlon,Marlon Brando,Drama,-0.365029960852,-1
Robert,Robert Duvall,Crime,0.0991067459544,-0.00574701159926
Robert,Robert Duvall,Drama,0.0991067459544,-0.00574701159926
Roy,Roy Scheider,Action,-0.196631099652,-1
Roy,Roy Scheider,Crime,-0.196631099652,-1
Roy,Roy Scheider,Drama,-0.196631099652,-1
Roy,Roy Scheider,Thriller,-0.196631099652,-1
Fernando,Fernando Rey,Action,-0.223375691375,-1
Fernando,Fernando Rey,Crime,-0.223375691375,-1
Fernando,Fernando Rey,Drama,-0.223375691375,-1
Fernando,Fernando Rey,Thriller,-0.223375691375,-1
Tony,Tony Lo Bianco,Action,-0.177484406738,-1
Tony,Tony Lo Bianco,Crime,-0.177484406738,-1
Tony,Tony Lo Bianco,Drama,-0.177484406738,-1
Tony,Tony Lo Bianco,Thriller,-0.177484406738,-1
Topol,Topol,Drama,-1,-1
Topol,Topol,Family,-1,-1
Topol,Topol,Musical,-1,-1
Topol,Topol,Romance,-1,-1
Paul,Paul Michael Glaser,Drama,-0.0938599509297,0.130450270732
Paul,Paul Michael Glaser,Family,-0.0938599509297,0.130450270732
Paul,Paul Michael Glaser,Musical,-0.0938599509297,0.130450270732
Paul,Paul Michael Glaser,Romance,-0.0938599509297,0.130450270732
Rosalind,Rosalind Harris,Drama,-1,-0.218167652015
Rosalind,Rosalind Harris,Family,-1,-0.218167652015
Rosalind,Rosalind Harris,Musical,-1,-0.218167652015
Rosalind,Rosalind Harris,Romance,-1,-0.218167652015
Joseph,Joseph Cotten,Action,-0.241488921651,-0.169307051301
Joseph,Joseph Cotten,Drama,-0.241488921651,-0.169307051301
Joseph,Joseph Cotten,History,-0.241488921651,-0.169307051301
Joseph,Joseph Cotten,War,-0.241488921651,-0.169307051301
Richard,Richard Anderson,Action,-0.277911826252,-0.107962163021
Richard,Richard Anderson,Drama,-0.277911826252,-0.107962163021
Richard,Richard Anderson,History,-0.277911826252,-0.107962163021
Richard,Richard Anderson,War,-0.277911826252,-0.107962163021
James,James Whitmore,Action,-0.32858257428,-0.225641584175
James,James Whitmore,Drama,-0.32858257428,-0.225641584175
James,James Whitmore,History,-0.32858257428,-0.225641584175
James,James Whitmore,War,-0.32858257428,-0.225641584175
Rod,Rod Steiger,Action,-0.0868442677852,-1
Rod,Rod Steiger,Drama,-0.0868442677852,-1
Rod,Rod Steiger,History,-0.0868442677852,-1
Rod,Rod Steiger,War,-0.0868442677852,-1
Dan,Dan O'Herlihy,Action,-0.241037848566,-1
Dan,Dan O'Herlihy,Drama,-0.241037848566,-1
Dan,Dan O'Herlihy,History,-0.241037848566,-1
Dan,Dan O'Herlihy,War,-0.241037848566,-1
Jack,Jack Hawkins,Action,-0.209726397087,-1
Jack,Jack Hawkins,Drama,-0.209726397087,-1
Jack,Jack Hawkins,History,-0.209726397087,-1
Jack,Jack Hawkins,War,-0.209726397087,-1
Toby,Toby Stephens,Action,-0.369456244972,0.0
Toby,Toby Stephens,Adventure,-0.369456244972,0.0
Toby,Toby Stephens,Thriller,-0.369456244972,0.0
Colin,Colin Salmon,Action,0.355174263202,-1
Colin,Colin Salmon,Adventure,0.355174263202,-1
Colin,Colin Salmon,Thriller,0.355174263202,-1
Rick,Rick Yune,Action,0.20196831327,-1
Rick,Rick Yune,Adventure,0.20196831327,-1
Rick,Rick Yune,Thriller,0.20196831327,-1
Will,Will Smith,Action,0.268509499216,-1
Will,Will Smith,Adventure,0.268509499216,-1
Will,Will Smith,Comedy,0.268509499216,-1
Will,Will Smith,Family,0.268509499216,-1
Will,Will Smith,Fantasy,0.268509499216,-1
Will,Will Smith,Mystery,0.268509499216,-1
Will,Will Smith,Sci-Fi,0.268509499216,-1
Rosario,Rosario Dawson,Action,0.0,0.194036662413
Rosario,Rosario Dawson,Adventure,0.0,0.194036662413
Rosario,Rosario Dawson,Comedy,0.0,0.194036662413
Rosario,Rosario Dawson,Family,0.0,0.194036662413
Rosario,Rosario Dawson,Fantasy,0.0,0.194036662413
Rosario,Rosario Dawson,Mystery,0.0,0.194036662413
Rosario,Rosario Dawson,Sci-Fi,0.0,0.194036662413
Rip,Rip Torn,Action,-1,-1
Rip,Rip Torn,Adventure,-1,-1
Rip,Rip Torn,Comedy,-1,-1
Rip,Rip Torn,Family,-1,-1
Rip,Rip Torn,Fantasy,-1,-1
Rip,Rip Torn,Mystery,-1,-1
Rip,Rip Torn,Sci-Fi,-1,-1
Nick,Nick Stahl,Action,0.282899943339,-1
Nick,Nick Stahl,Sci-Fi,0.282899943339,-1
M.C.,M.C. Gainey,Action,-1,-1
M.C.,M.C. Gainey,Sci-Fi,-1,-1
Carolyn,Carolyn Hennesy,Action,-1,0.186960730476
Carolyn,Carolyn Hennesy,Sci-Fi,-1,0.186960730476
Essie,Essie Davis,Action,-1,0.0
Essie,Essie Davis,Sci-Fi,-1,0.0
Collin,Collin Chou,Action,-0.276922795959,-1
Collin,Collin Chou,Sci-Fi,-0.276922795959,-1
Nona,Nona Gaye,Action,-1,0.0
Nona,Nona Gaye,Sci-Fi,-1,0.0
Alfre,Alfre Woodard,Adventure,-1,-1
Alfre,Alfre Woodard,Animation,-1,-1
Alfre,Alfre Woodard,Family,-1,-1
Alfre,Alfre Woodard,Thriller,-1,-1
D.B.,D.B. Sweeney,Adventure,-1,-1
D.B.,D.B. Sweeney,Animation,-1,-1
D.B.,D.B. Sweeney,Family,-1,-1
D.B.,D.B. Sweeney,Thriller,-1,-1
Della,Della Reese,Adventure,-1,0.0
Della,Della Reese,Animation,-1,0.0
Della,Della Reese,Family,-1,0.0
Della,Della Reese,Thriller,-1,0.0
Clint,Clint Howard,Comedy,0.137603302568,-1
Clint,Clint Howard,Family,0.137603302568,-1
Clint,Clint Howard,Fantasy,0.137603302568,-1
T.J.,T.J. Thyne,Comedy,-1,-1
T.J.,T.J. Thyne,Family,-1,-1
T.J.,T.J. Thyne,Fantasy,-1,-1
Molly,Molly Shannon,Comedy,-1,0.0186715520576
Molly,Molly Shannon,Family,-1,0.0186715520576
Molly,Molly Shannon,Fantasy,-1,0.0186715520576
Paul,Paul Walker,Action,0.105819624799,0.0
Paul,Paul Walker,Crime,0.105819624799,0.0
Paul,Paul Walker,Thriller,0.105819624799,0.0
Vin,Vin Diesel,Action,-1,-1
Vin,Vin Diesel,Crime,-1,-1
Vin,Vin Diesel,Thriller,-1,-1
Jordana,Jordana Brewster,Action,-1,-1
Jordana,Jordana Brewster,Crime,-1,-1
Jordana,Jordana Brewster,Thriller,-1,-1
Jennifer,Jennifer Garner,Action,0.0,-0.115054557784
Jennifer,Jennifer Garner,Drama,0.0,-0.115054557784
Jennifer,Jennifer Garner,History,0.0,-0.115054557784
Jennifer,Jennifer Garner,Romance,0.0,-0.115054557784
Jennifer,Jennifer Garner,War,0.0,-0.115054557784
Jaime,Jaime King,Action,-0.148651676469,0.212967435638
Jaime,Jaime King,Drama,-0.148651676469,0.212967435638
Jaime,Jaime King,History,-0.148651676469,0.212967435638
Jaime,Jaime King,Romance,-0.148651676469,0.212967435638
Jaime,Jaime King,War,-0.148651676469,0.212967435638
Mako,Mako,Action,-1,-1
Mako,Mako,Drama,-1,-1
Mako,Mako,History,-1,-1
Mako,Mako,Romance,-1,-1
Mako,Mako,War,-1,-1
Kevin,Kevin Spacey,Action,-0.112624231961,0.0
Kevin,Kevin Spacey,Adventure,-0.112624231961,0.0
Kevin,Kevin Spacey,Sci-Fi,-0.112624231961,0.0
Marlon,Marlon Brando,Action,-0.365029960852,-1
Marlon,Marlon Brando,Adventure,-0.365029960852,-1
Marlon,Marlon Brando,Sci-Fi,-0.365029960852,-1
Frank,Frank Langella,Action,-0.131135099269,0.0
Frank,Frank Langella,Adventure,-0.131135099269,0.0
Frank,Frank Langella,Sci-Fi,-0.131135099269,0.0
Johnny,Johnny Depp,Action,-0.281291374985,-1
Johnny,Johnny Depp,Adventure,-0.281291374985,-1
Johnny,Johnny Depp,Fantasy,-0.281291374985,-1
Orlando,Orlando Bloom,Action,-0.385146412095,-1
Orlando,Orlando Bloom,Adventure,-0.385146412095,-1
Orlando,Orlando Bloom,Fantasy,-0.385146412095,-1
Jack,Jack Davenport,Action,-0.326878003412,-1
Jack,Jack Davenport,Adventure,-0.326878003412,-1
Jack,Jack Davenport,Fantasy,-0.326878003412,-1
Johnny,Johnny Depp,Action,-0.281291374985,-1
Johnny,Johnny Depp,Adventure,-0.281291374985,-1
Johnny,Johnny Depp,Fantasy,-0.281291374985,-1
Orlando,Orlando Bloom,Action,-0.385146412095,-1
Orlando,Orlando Bloom,Adventure,-0.385146412095,-1
Orlando,Orlando Bloom,Fantasy,-0.385146412095,-1
Jack,Jack Davenport,Action,-0.326878003412,-1
Jack,Jack Davenport,Adventure,-0.326878003412,-1
Jack,Jack Davenport,Fantasy,-0.326878003412,-1
J.K.,J.K. Simmons,Action,-1,-1
J.K.,J.K. Simmons,Adventure,-1,-1
J.K.,J.K. Simmons,Romance,-1,-1
James,James Franco,Action,0.00509011834624,0.0
James,James Franco,Adventure,0.00509011834624,0.0
James,James Franco,Romance,0.00509011834624,0.0
Kirsten,Kirsten Dunst,Action,-1,-0.240110915504
Kirsten,Kirsten Dunst,Adventure,-1,-0.240110915504
Kirsten,Kirsten Dunst,Romance,-1,-0.240110915504
J.K.,J.K. Simmons,Action,-1,-1
J.K.,J.K. Simmons,Adventure,-1,-1
J.K.,J.K. Simmons,Fantasy,-1,-1
J.K.,J.K. Simmons,Romance,-1,-1
James,James Franco,Action,0.00509011834624,0.0
James,James Franco,Adventure,0.00509011834624,0.0
James,James Franco,Fantasy,0.00509011834624,0.0
James,James Franco,Romance,0.00509011834624,0.0
Kirsten,Kirsten Dunst,Action,-1,-0.240110915504
Kirsten,Kirsten Dunst,Adventure,-1,-0.240110915504
Kirsten,Kirsten Dunst,Fantasy,-1,-0.240110915504
Kirsten,Kirsten Dunst,Romance,-1,-0.240110915504
Tom,Tom Hanks,Adventure,-0.213968215977,-1
Tom,Tom Hanks,Animation,-0.213968215977,-1
Tom,Tom Hanks,Family,-0.213968215977,-1
Tom,Tom Hanks,Fantasy,-0.213968215977,-1
Eddie,Eddie Deezen,Adventure,-0.226281850765,0.0
Eddie,Eddie Deezen,Animation,-0.226281850765,0.0
Eddie,Eddie Deezen,Family,-0.226281850765,0.0
Eddie,Eddie Deezen,Fantasy,-0.226281850765,0.0
Peter,Peter Scolari,Adventure,-0.112714471081,-1
Peter,Peter Scolari,Animation,-0.112714471081,-1
Peter,Peter Scolari,Family,-0.112714471081,-1
Peter,Peter Scolari,Fantasy,-0.112714471081,-1
Naomi,Naomi Watts,Action,-1,-0.0224359322988
Naomi,Naomi Watts,Adventure,-1,-0.0224359322988
Naomi,Naomi Watts,Drama,-1,-0.0224359322988
Naomi,Naomi Watts,Romance,-1,-0.0224359322988
Thomas,Thomas Kretschmann,Action,-0.0591605705078,0.0
Thomas,Thomas Kretschmann,Adventure,-0.0591605705078,0.0
Thomas,Thomas Kretschmann,Drama,-0.0591605705078,0.0
Thomas,Thomas Kretschmann,Romance,-0.0591605705078,0.0
Evan,Evan Parke,Action,-0.365052048166,0.0603513136586
Evan,Evan Parke,Adventure,-0.365052048166,0.0603513136586
Evan,Evan Parke,Drama,-0.365052048166,0.0603513136586
Evan,Evan Parke,Romance,-0.365052048166,0.0603513136586
Robert,Robert Pattinson,Adventure,0.0295132319044,0.0
Robert,Robert Pattinson,Family,0.0295132319044,0.0
Robert,Robert Pattinson,Fantasy,0.0295132319044,0.0
Robert,Robert Pattinson,Mystery,0.0295132319044,0.0
Daniel,Daniel Radcliffe,Adventure,-0.066660636457,0.0
Daniel,Daniel Radcliffe,Family,-0.066660636457,0.0
Daniel,Daniel Radcliffe,Fantasy,-0.066660636457,0.0
Daniel,Daniel Radcliffe,Mystery,-0.066660636457,0.0
Rupert,Rupert Grint,Adventure,0.0,-1
Rupert,Rupert Grint,Family,0.0,-1
Rupert,Rupert Grint,Fantasy,0.0,-1
Rupert,Rupert Grint,Mystery,0.0,-1
Giancarlo,Giancarlo Giannini,Action,-0.599805203788,-1
Giancarlo,Giancarlo Giannini,Adventure,-0.599805203788,-1
Mathieu,Mathieu Amalric,Action,-1,-1
Mathieu,Mathieu Amalric,Adventure,-1,-1
Rory,Rory Kinnear,Action,0.433465414982,-0.283573608281
Rory,Rory Kinnear,Adventure,0.433465414982,-0.283573608281
Peter,Peter Dinklage,Action,-0.0132243392465,-1
Peter,Peter Dinklage,Adventure,-0.0132243392465,-1
Peter,Peter Dinklage,Family,-0.0132243392465,-1
Peter,Peter Dinklage,Fantasy,-0.0132243392465,-1
Pierfrancesco,Pierfrancesco Favino,Action,-1,-1
Pierfrancesco,Pierfrancesco Favino,Adventure,-1,-1
Pierfrancesco,Pierfrancesco Favino,Family,-1,-1
Pierfrancesco,Pierfrancesco Favino,Fantasy,-1,-1
Damián,Damián Alcázar,Action,-1,-1
Damián,Damián Alcázar,Adventure,-1,-1
Damián,Damián Alcázar,Family,-1,-1
Damián,Damián Alcázar,Fantasy,-1,-1
CCH,CCH Pounder,Action,-1,-1
CCH,CCH Pounder,Adventure,-1,-1
CCH,CCH Pounder,Fantasy,-1,-1
CCH,CCH Pounder,Sci-Fi,-1,-1
Joel,Joel David Moore,Action,-0.271196510182,0.0
Joel,Joel David Moore,Adventure,-0.271196510182,0.0
Joel,Joel David Moore,Fantasy,-0.271196510182,0.0
Joel,Joel David Moore,Sci-Fi,-0.271196510182,0.0
Wes,Wes Studi,Action,0.0,-1
Wes,Wes Studi,Adventure,0.0,-1
Wes,Wes Studi,Fantasy,0.0,-1
Wes,Wes Studi,Sci-Fi,0.0,-1
Alan,Alan Rickman,Adventure,-0.00864867102676,-1
Alan,Alan Rickman,Family,-0.00864867102676,-1
Alan,Alan Rickman,Fantasy,-0.00864867102676,-1
Alan,Alan Rickman,Mystery,-0.00864867102676,-1
Daniel,Daniel Radcliffe,Adventure,-0.066660636457,0.0
Daniel,Daniel Radcliffe,Family,-0.066660636457,0.0
Daniel,Daniel Radcliffe,Fantasy,-0.066660636457,0.0
Daniel,Daniel Radcliffe,Mystery,-0.066660636457,0.0
Rupert,Rupert Grint,Adventure,0.0,-1
Rupert,Rupert Grint,Family,0.0,-1
Rupert,Rupert Grint,Fantasy,0.0,-1
Rupert,Rupert Grint,Mystery,0.0,-1
